,melid,bar,beat,target,prediction_no_melody,prediction_with_melody,notes
21965,330,0,0,Db6,C6,Cm7b5,0
21966,330,0,0,Cm7b5,Gb-7,Gbm7b5,0
21967,330,0,0,A-6,F6,Eb7#5,0
21968,330,0,0,Abm7b5,D6,D6,0
21969,330,0,0,Db6,F6,F6,0
21970,330,0,0,Cm7b5,G-6,Gb-7,0
21971,330,0,0,Bb6,F6,F6,0
21972,330,0,0,Ab6,Ebm7b5,Cm7b5,0
21973,330,0,0,G6,Db6,Db6,0
21974,330,0,0,Cm7b5,C6,Cm7b5,0
21975,330,0,0,A-6,F6,Ebm7b5,0
21976,330,0,0,Abm7b5,D6,D6,0
21977,331,0,0,D-6,G6,D-6,0
21978,331,0,0,D#7,G6,G6,0
21979,331,0,0,E-,D-6,Bb6,0
21980,331,0,0,E-,A6,A6,0
21981,331,0,0,A6,A6,A6,0
21982,331,0,0,A6,D-6,D#dim,0
21983,331,0,0,D-6,D-6,D#dim,0
21984,331,0,0,G6,G6,G6,0
21985,331,0,0,Bsus47,G-6,C6,0
21986,331,0,0,G6,A-6,F6,0
21987,331,0,0,Cm7b5,C6,C6,0
21988,331,0,0,D-6,A-6,C6,0
21989,331,0,0,D#7,G6,G6,0
21990,331,0,0,E-,D-6,E-,0
21991,331,0,0,E-,A6,A6,0
21992,331,0,0,A6,A6,A6,0
21993,331,0,0,A6,D-6,D6,0
21994,331,0,0,D-6,D-6,D6,0
21995,331,0,0,G6,G6,G6,0
21996,331,0,0,Bsus47,D-6,Cm7b5,0
21997,331,0,0,C6,A-6,F6,0
21998,331,0,0,Esus47,F6,Fm7b5,0
21999,331,0,0,F+,Bb6,F6,0
22000,331,0,0,E-,Bb6,Bb6,0
22001,331,0,0,Bsus47,A6,A6,0
22002,331,0,0,C6,A-6,F6,0
22003,331,0,0,F-maj7,F6,Fm7b5,0
22004,331,0,0,F#dim7,C6,A#7,0
22005,331,0,0,B-7,B-7,B-7,0
22006,331,0,0,E-,E-,E-,0
22007,331,0,0,D6,A6,A6,0
22008,331,0,0,D-6,G-6,G-6,0
22009,331,0,0,Cm7b5,G6,G6,0
22010,331,0,0,D-6,D-6,F6,0
22011,331,0,0,D#7,G6,G6,0
22012,331,0,0,E-,D-6,E-,0
22013,331,0,0,E-,A6,A6,0
22014,331,0,0,A6,A6,A6,0
22015,331,0,0,D#dim,D-6,D6,0
22016,331,0,0,G6,G6,Edim7,0
22017,331,0,0,Bsus47,D-6,C6,0
22018,331,0,0,Bsus47,G-6,F6,0
22019,331,0,0,G6,C6,F6,0
22020,332,0,0,Ddim7,F6,F6,0
22021,332,0,0,G6,G6,G6,0
22022,332,0,0,C-6,C-6,C-6,0
22023,332,0,0,Ddim7,F6,F6,0
22024,332,0,0,G6,G6,G6,0
22025,332,0,0,C-6,C-6,C-6,0
22026,332,0,0,Ddim7,F6,F6,0
22027,332,0,0,G6,G6,G6,0
22028,332,0,0,C-6,C-6,C-6,0
22029,332,0,0,Ddim7,F6,F6,0
22030,332,0,0,G6,G6,G6,0
22031,332,0,0,C-6,C-6,C-6,0
22032,332,0,0,Ddim7,F6,F6,0
22033,332,0,0,G6,G6,G6,0
22034,332,0,0,C-6,C-6,C-6,0
22035,332,0,0,Ddim7,F6,F6,0
22036,332,0,0,G6,G6,G6,0
22037,332,0,0,C-6,C-6,C-6,0
22038,332,0,0,Ddim7,F6,F6,0
22039,332,0,0,G6,G6,G6,0
22040,332,0,0,C-6,C-6,C-6,0
22041,332,0,0,F-6,F6,F6,0
22042,332,0,0,Bb6,Bb6,Bb6,0
22043,332,0,0,Ebm7b5,Eb6,Adim7,0
22044,332,0,0,Gdim7,Ddim7,Ddim7,0
22045,332,0,0,C6,C-6,C6,0
22046,332,0,0,C6,C-6,F-6,0
22047,332,0,0,F+,C-6,F-6,0
22048,332,0,0,C6,C-6,Ddim7,0
22049,332,0,0,Ab6,F-6,C-6,0
22050,332,0,0,D#dim,G6,G6,0
22051,332,0,0,G6,G6,G6,0
22052,332,0,0,C-6,C-6,C-6,0
22053,332,0,0,Ddim7,F6,Adim7,0
22054,332,0,0,G6,G6,G6,0
22055,332,0,0,C-6,C-6,C-6,0
22056,332,0,0,Ddim7,F6,Adim7,0
22057,332,0,0,G6,G6,G6,0
22058,332,0,0,C-6,C-6,C-6,0
22059,332,0,0,Ddim7,F6,Adim7,0
22060,332,0,0,G6,G6,G6,0
22061,332,0,0,C-6,C-6,C-6,0
22062,332,0,0,G6,F6,Adim7,0
22063,332,0,0,C-6,C-6,C-6,0
22064,332,0,0,Ddim7,F6,Adim7,0
22065,332,0,0,G6,G6,G6,0
22066,332,0,0,C-6,C-6,C-6,0
22067,332,0,0,Ddim7,F6,Adim7,0
22068,332,0,0,G6,G6,G6,0
22069,332,0,0,C-6,C-6,C-6,0
22070,332,0,0,Ddim7,F6,Adim7,0
22071,332,0,0,G6,G6,G6,0
22072,332,0,0,C-6,C-6,C-6,0
22073,332,0,0,Ddim7,F6,Adim7,0
22074,332,0,0,G6,G6,G6,0
22075,332,0,0,C-6,C-6,C-6,0
22076,332,0,0,Ddim7,F6,Adim7,0
22077,332,0,0,G6,G6,G6,0
22078,332,0,0,C-6,C-6,C-6,0
22079,332,0,0,Ddim7,F6,Adim7,0
22080,332,0,0,G6,G6,G6,0
22081,332,0,0,C-6,C-6,C-6,0
22082,332,0,0,Ddim7,F6,Adim7,0
22083,332,0,0,G6,G6,G6,0
22084,332,0,0,C-6,C-6,C-6,0
22085,332,0,0,F-6,F6,Adim7,0
22086,332,0,0,Bb6,Bb6,C-6,0
22087,332,0,0,Ebm7b5,Eb6,Ebm7b5,0
22088,332,0,0,Gdim7,Ddim7,Ddim7,0
22089,332,0,0,C6,C-6,C6,0
22090,332,0,0,C6,F-6,F-6,0
22091,332,0,0,F+,C-6,F-6,0
22092,332,0,0,C6,Bb6,Ddim7,0
22093,332,0,0,Ab6,F-6,F-6,0
22094,332,0,0,G6,G6,G6,0
22095,332,0,0,Ddim7,C-6,C-6,0
22096,332,0,0,G6,G6,G6,0
22097,332,0,0,C-6,C-6,C-6,0
22098,332,0,0,Ddim7,F6,Adim7,0
22099,332,0,0,G6,G6,G6,0
22100,332,0,0,C-6,C-6,C-6,0
22101,332,0,0,Ddim7,F6,Adim7,0
22102,332,0,0,G6,G6,G6,0
22103,332,0,0,C-6,C-6,C-6,0
22104,332,0,0,Ddim7,F6,Adim7,0
22105,332,0,0,G6,G6,G6,0
22106,332,0,0,C-6,C-6,C-6,0
22107,332,0,0,Ddim7,F6,Adim7,0
22108,332,0,0,G6,G6,G6,0
22109,332,0,0,C-6,C-6,C-6,0
22110,332,0,0,Ddim7,F6,F6,0
22111,332,0,0,G6,G6,G6,0
22112,332,0,0,C-6,C-6,C-6,0
22113,332,0,0,Ddim7,F6,F6,0
22114,332,0,0,G6,G6,G6,0
22115,332,0,0,C-6,C-6,C-6,0
22116,332,0,0,Ddim7,F6,Adim7,0
22117,332,0,0,G6,G6,G6,0
22118,332,0,0,C-6,C-6,C-6,0
22119,332,0,0,Ddim7,F6,Adim7,0
22120,332,0,0,G6,G6,G6,0
22121,332,0,0,C-6,C-6,C-6,0
22122,332,0,0,Ddim7,F6,Adim7,0
22123,332,0,0,G6,G6,G6,0
22124,332,0,0,C-6,C-6,C-6,0
22125,332,0,0,Ddim7,F6,Adim7,0
22126,332,0,0,G6,G6,G6,0
22127,332,0,0,C-6,C-6,C-6,0
22128,332,0,0,Ddim7,F6,Adim7,0
22129,332,0,0,G6,G6,G6,0
22130,332,0,0,C-6,C-6,C-6,0
22131,332,0,0,F-6,F6,Adim7,0
22132,332,0,0,Bb6,Bb6,C-6,0
22133,332,0,0,Ebm7b5,Eb6,Ebm7b5,0
22134,332,0,0,Gdim7,Ddim7,Ddim7,0
22135,332,0,0,C6,C-6,C6,0
22136,332,0,0,C6,F-6,F-6,0
22137,332,0,0,F+,C-6,F-6,0
22138,332,0,0,C6,Bb6,Ddim7,0
22139,332,0,0,Ab6,F-6,C-6,0
22140,332,0,0,G6,G6,G6,0
22141,332,0,0,Ddim7,C-6,C-6,0
22142,332,0,0,G6,G6,G6,0
22143,332,0,0,C-6,C-6,C-6,0
22144,332,0,0,Ddim7,F6,F6,0
22145,332,0,0,G6,G6,G6,0
22146,332,0,0,C-6,C-6,C-6,0
22147,332,0,0,Ddim7,F6,Adim7,0
22148,332,0,0,G6,G6,G6,0
22149,332,0,0,C-6,C-6,C-6,0
22150,332,0,0,Ddim7,F6,F6,0
22151,332,0,0,G6,G6,G6,0
22152,332,0,0,C-6,C-6,C-6,0
22153,332,0,0,Ddim7,F6,F6,0
22154,332,0,0,G6,G6,G6,0
22155,332,0,0,C-6,C-6,C-6,0
22156,332,0,0,Ddim7,F6,F6,0
22157,333,0,0,F-maj7,F6,F6,0
22158,333,0,0,Eb-6,C6,F6,0
22159,333,0,0,Ab6,Ab6,Ab6,0
22160,333,0,0,Dbm7b5,Dbm7b5,G6,0
22161,333,0,0,Gdim7,Gb-7,G-6,0
22162,333,0,0,C6,C6,C6,0
22163,333,0,0,F-6,F-6,F+,0
22164,333,0,0,Ddim7,Bb6,Bb6,0
22165,333,0,0,Gdim7,G6,G6,0
22166,333,0,0,C6,C6,C6,0
22167,333,0,0,F-,F-6,C6,0
22168,333,0,0,Ddim7,C6,C-6,0
22169,333,0,0,G6,G6,G6,0
22170,333,0,0,C-maj7,C6,C6,0
22171,333,0,0,Bb-6,C6,G6,0
22172,333,0,0,Eb6,Eb6,Eb6,0
22173,333,0,0,Abm7b5,Abm7b5,Abm7b5,0
22174,333,0,0,Ddim7,Db6,G6,0
22175,333,0,0,G6,G6,G6,0
22176,333,0,0,C-6,C6,C-6,0
22177,333,0,0,Adim7,F6,F6,0
22178,333,0,0,Ddim7,D6,Ab6,0
22179,333,0,0,G6,G6,G6,0
22180,333,0,0,C-maj7,C6,C-6,0
22181,333,0,0,A-6,Ddim7,Ddim7,0
22182,334,0,0,G-6,G6,G6,0
22183,334,0,0,Adim7,C6,C6,0
22184,334,0,0,D6,D6,D6,0
22185,334,0,0,G-6,G-6,G-6,0
22186,334,0,0,Adim7,C6,G-6,0
22187,334,0,0,D6,D6,D6,0
22188,334,0,0,G-6,G-6,G+,0
22189,334,0,0,Adim7,C6,C6,0
22190,334,0,0,D6,D6,D6,0
22191,334,0,0,G-6,G-6,G+,0
22192,334,0,0,G-6,C6,C6,0
22193,334,0,0,C6,C6,C6,0
22194,334,0,0,C6,G-6,F-maj7,0
22195,334,0,0,C6,F6,F-maj7,0
22196,334,0,0,C6,F6,G-6,0
22197,334,0,0,C6,F6,G-6,0
22198,334,0,0,Adim7,F6,G-6,0
22199,334,0,0,D6,D6,D6,0
22200,334,0,0,G-6,D-6,G-6,0
22201,334,0,0,Adim7,C6,C6,0
22202,334,0,0,D6,D-6,D6,0
22203,334,0,0,G-6,D-6,G-6,0
22204,334,0,0,Adim7,C6,C6,0
22205,334,0,0,D6,D-6,D6,0
22206,334,0,0,G-6,D-6,G-6,0
22207,334,0,0,Adim7,C6,G-6,0
22208,334,0,0,D6,D-6,D6,0
22209,334,0,0,G-6,D-6,G+,0
22210,334,0,0,G-6,C6,G-6,0
22211,334,0,0,G-6,C6,G-6,0
22212,334,0,0,Adim7,C6,G-6,0
22213,334,0,0,D6,D-6,D6,0
22214,334,0,0,G-6,D-6,G+,0
22215,334,0,0,Adim7,C6,G-6,0
22216,334,0,0,D6,D-6,D6,0
22217,334,0,0,G-6,D-6,G+,0
22218,334,0,0,Adim7,C6,G-6,0
22219,334,0,0,D6,D-6,D6,0
22220,334,0,0,G-6,D-6,G+,0
22221,334,0,0,D6,C6,G-6,0
22222,334,0,0,G-6,G-6,G+,0
22223,334,0,0,G-6,C6,A6,0
22224,334,0,0,Adim7,C6,A6,0
22225,334,0,0,D6,D-6,D6,0
22226,334,0,0,G-6,D-6,G-6,0
22227,334,0,0,Adim7,C6,G-6,0
22228,334,0,0,D6,D-6,D6,0
22229,334,0,0,G-6,D-6,G-6,0
22230,334,0,0,Adim7,C6,G-6,0
22231,334,0,0,D6,D-6,D6,0
22232,334,0,0,G-6,D-6,G+,0
22233,334,0,0,G-6,C6,G-6,0
22234,334,0,0,C6,C6,G-6,0
22235,334,0,0,C6,G-6,G-6,0
22236,334,0,0,C6,F6,G-6,0
22237,334,0,0,C6,F6,G-6,0
22238,334,0,0,C6,F-6,G-6,0
22239,334,0,0,C6,F-6,G-6,0
22240,334,0,0,Adim7,F-6,G-6,0
22241,334,0,0,D6,D-6,D6,0
22242,334,0,0,G-6,D-6,G+,0
22243,334,0,0,Adim7,C6,G-6,0
22244,334,0,0,D6,D-6,D6,0
22245,334,0,0,G-6,D-6,G-6,0
22246,334,0,0,Adim7,C6,G-6,0
22247,334,0,0,D6,D-6,D6,0
22248,334,0,0,G-6,D-6,G-6,0
22249,334,0,0,Adim7,C6,G-6,0
22250,334,0,0,D6,D-6,D6,0
22251,334,0,0,G-6,D-6,G-6,0
22252,334,0,0,G-6,C6,G-6,0
22253,334,0,0,G-6,C6,G-6,0
22254,334,0,0,Adim7,C6,G-6,0
22255,334,0,0,D6,D-6,D6,0
22256,334,0,0,G-6,D-6,G-6,0
22257,334,0,0,Adim7,C6,G-6,0
22258,334,0,0,D6,D-6,D6,0
22259,334,0,0,G-6,D-6,G-6,0
22260,334,0,0,Adim7,C6,G-6,0
22261,334,0,0,D6,D-6,D6,0
22262,334,0,0,G-6,D-6,G-6,0
22263,334,0,0,D6,C6,G-6,0
22264,334,0,0,G-6,D-6,G+,0
22265,334,0,0,G-6,C6,C6,0
22266,334,0,0,Adim7,C6,G-6,0
22267,334,0,0,D6,D-6,D6,0
22268,334,0,0,G-6,D-6,G-6,0
22269,334,0,0,Adim7,C6,G-6,0
22270,334,0,0,D6,D-6,D6,0
22271,334,0,0,G-6,D-6,G-6,0
22272,334,0,0,Adim7,C6,G-6,0
22273,334,0,0,D6,D-6,D6,0
22274,334,0,0,G-6,D-6,G-6,0
22275,334,0,0,G-6,C6,G-6,0
22276,334,0,0,C6,C6,G-6,0
22277,334,0,0,C6,G-6,F-maj7,0
22278,334,0,0,C6,F6,G-6,0
22279,334,0,0,C6,F6,G-6,0
22280,334,0,0,C6,F-6,G-6,0
22281,334,0,0,C6,F-6,G-6,0
22282,334,0,0,Adim7,F-6,G-6,0
22283,334,0,0,D6,D-6,D6,0
22284,334,0,0,G-6,D-6,Fsus47,0
22285,334,0,0,Adim7,C6,G-6,0
22286,334,0,0,D6,D-6,D6,0
22287,334,0,0,G-6,D-6,G-6,0
22288,334,0,0,Adim7,C6,G-6,0
22289,334,0,0,D6,D-6,D6,0
22290,334,0,0,G-6,D-6,G-6,0
22291,334,0,0,Adim7,C6,G-6,0
22292,334,0,0,D6,D-6,D6,0
22293,334,0,0,G-6,D-6,G-6,0
22294,334,0,0,G-6,C6,G-6,0
22295,334,0,0,G-6,C6,G-6,0
22296,334,0,0,Adim7,C6,G-6,0
22297,334,0,0,D6,D-6,D6,0
22298,334,0,0,G-6,D-6,G-6,0
22299,334,0,0,Adim7,C6,G-6,0
22300,334,0,0,D6,D-6,D6,0
22301,334,0,0,G-6,D-6,G-6,0
22302,335,0,0,G6,Bb6,Bb6,0
22303,335,0,0,C6,C-6,C6,0
22304,335,0,0,F-6,F-6,F-6,0
22305,335,0,0,F6,Bb6,Bb6,0
22306,335,0,0,Bb6,Bb6,Bbm7b5,0
22307,335,0,0,G6,Eb6,F-6,0
22308,335,0,0,C6,C-6,C6,0
22309,335,0,0,F-6,F-6,F-6,0
22310,335,0,0,F-6,Bb6,Bb6,0
22311,335,0,0,G6,Bb6,Bb6,0
22312,335,0,0,C6,C6,C6,0
22313,335,0,0,F-6,F-6,F-6,0
22314,335,0,0,F6,Bb6,Bb6,0
22315,335,0,0,Bb6,Bb-6,D-6,0
22316,335,0,0,G6,Eb6,F-6,0
22317,335,0,0,C6,C-6,C6,0
22318,335,0,0,F-6,F-6,F-6,0
22319,335,0,0,F-6,Bb6,F6,0
22320,335,0,0,G6,Bb6,Bb6,0
22321,335,0,0,C6,C6,C6,0
22322,335,0,0,F-6,F-6,F-6,0
22323,335,0,0,F6,Bb6,Bb6,0
22324,335,0,0,Bb6,Bb-6,Bb6,0
22325,335,0,0,G6,Eb6,F-6,0
22326,335,0,0,C6,C6,C6,0
22327,335,0,0,F-6,F-6,F-6,0
22328,335,0,0,F-6,Bb6,Bb6,0
22329,340,0,0,D6,G6,G6,0
22330,340,0,0,G6,G6,G6,0
22331,341,0,0,B-,Eb6,Eb6,0
22332,341,0,0,E6,Bb-6,Bb-6,0
22333,341,0,0,Bb-6,A6,Ebm7b5,0
22334,341,0,0,B-,Eb6,Db-6,0
22335,341,0,0,E6,Bb-6,E6,0
22336,341,0,0,Am7b5,A6,Bb-6,0
22337,341,0,0,Ab6,Bb-6,Abm7b5,0
22338,341,0,0,Gm7b5,Dbm7b5,Db6,0
22339,341,0,0,Gb-7,Db-6,Db-6,0
22340,341,0,0,Gb-6,Bm7b5,Cb7,0
22341,341,0,0,G-6,B-7,Bb-6,0
22342,341,0,0,C6,C6,C6,0
22343,341,0,0,Gb-6,F-6,Fm7b5,0
22344,341,0,0,G-6,F6,Db6,0
22345,341,0,0,C6,F-6,Gb-7,0
22346,341,0,0,Fm7b5,F-6,Fm7b5,0
22347,341,0,0,A6,F-6,Bb-6,0
22348,341,0,0,D-6,D-6,Abm7b5,0
22349,341,0,0,G6,G6,G6,0
22350,341,0,0,C-6,C6,Cm7b5,0
22351,341,0,0,F6,F6,F6,0
22352,341,0,0,Adim7,Bbm7b5,Bb-6,0
22353,341,0,0,D6,D6,D6,0
22354,341,0,0,G-6,D-6,Gm7b5,0
22355,341,0,0,Edim7,C6,C6,0
22356,341,0,0,A6,A6,A6,0
22357,341,0,0,F-6,D-6,D-6,0
22358,341,0,0,Bb6,Bb6,Bb6,0
22359,341,0,0,Bb-6,Eb-6,Ebm7b5,0
22360,341,0,0,B-,Eb6,Eb6,0
22361,341,0,0,E6,Bb-6,Ebm7b5,0
22362,341,0,0,Bb-6,A-6,Am7b5,0
22363,341,0,0,B-,Eb6,Gbm7b5,0
22364,341,0,0,E6,Bb-6,E6,0
22365,341,0,0,Cdim,A-6,Ebm7b5,0
22366,341,0,0,F6,F6,Bb-6,0
22367,341,0,0,Bbdim7,E-,Bb-6,0
22368,341,0,0,Eb6,Eb6,Eb6,0
22369,341,0,0,Abm7b5,Eb-6,Abm7b5,0
22370,341,0,0,B-,F-6,A-6,0
22371,341,0,0,E6,E6,E6,0
22372,341,0,0,Bb-6,A-6,A-6,0
22373,341,0,0,B-,Eb6,Eb6,0
22374,341,0,0,E6,Bb-6,E6,0
22375,341,0,0,Bb-6,A-6,A-6,0
22376,341,0,0,B-,Eb6,Ebsus4,0
22377,341,0,0,E6,Bb-6,Bb-6,0
22378,341,0,0,Am7b5,A-6,A6,0
22379,341,0,0,Ab6,A-6,Abm7b5,0
22380,341,0,0,Gm7b5,G-6,Db6,0
22381,341,0,0,Gb-7,Db-6,Db-6,0
22382,341,0,0,Gb-6,F-6,Cb7,0
22383,341,0,0,G-6,B-7,Bb-6,0
22384,341,0,0,C6,C6,C6,0
22385,341,0,0,Gb-6,F-6,Fm7b5,0
22386,341,0,0,G-6,F6,Db6,0
22387,341,0,0,C6,C6,C6,0
22388,341,0,0,Fm7b5,F-6,Fm7b5,0
22389,341,0,0,A6,F-6,F-6,0
22390,341,0,0,D-6,D-6,Abm7b5,0
22391,341,0,0,G6,G6,G6,0
22392,341,0,0,C-6,C6,Cm7b5,0
22393,341,0,0,F6,F6,F6,0
22394,341,0,0,Adim7,Bbm7b5,Bb-6,0
22395,341,0,0,D6,D6,D6,0
22396,341,0,0,G-6,G-6,Gm7b5,0
22397,341,0,0,Edim7,C6,C6,0
22398,341,0,0,A6,A6,A6,0
22399,341,0,0,F-6,D-6,D-6,0
22400,341,0,0,Bb6,Bb6,Bb6,0
22401,341,0,0,Bb-6,Eb-6,Cm7b5,0
22402,341,0,0,B-,Eb6,G-6,0
22403,341,0,0,E6,Bb-6,Bb-6,0
22404,341,0,0,Bb-6,A-6,Ebm7b5,0
22405,341,0,0,B-,Eb6,Gbm7b5,0
22406,341,0,0,E6,Bb-6,E6,0
22407,341,0,0,Cdim,A-6,A-6,0
22408,341,0,0,F6,F6,Bb-6,0
22409,341,0,0,Bbdim7,Bbm7b5,Bb-6,0
22410,341,0,0,Eb6,Eb6,Eb6,0
22411,341,0,0,Abm7b5,A-6,Abm7b5,0
22412,341,0,0,B-,F-6,A-6,0
22413,341,0,0,E6,E6,Fm7b5,0
22414,341,0,0,Bb-6,A-6,A-6,0
22415,342,0,0,Bb-6,Bb6,Bb6,0
22416,342,0,0,Eb6,Eb6,Eb6,0
22417,342,0,0,Abm7b5,Abm7b5,Abm7b5,0
22418,342,0,0,Dbm7b5,Db6,Dbm7b5,0
22419,342,0,0,G6,Bb-6,D-6,0
22420,342,0,0,Cm7b5,C-6,Cm7b5,0
22421,342,0,0,C-6,F-6,C-6,0
22422,342,0,0,F-6,F6,F-6,0
22423,342,0,0,Bb6,Bb6,Bb6,0
22424,342,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
22425,342,0,0,Abm7b5,Bb-6,Abm7b5,0
22426,342,0,0,D6,Dbm7b5,Abm7b5,0
22427,342,0,0,Gm7b5,Gm7b5,Gm7b5,0
22428,342,0,0,A-6,C6,A-6,0
22429,342,0,0,D6,D6,D6,0
22430,342,0,0,Gm7b5,Gm7b5,Gm7b5,0
22431,342,0,0,F#-,Bb6,F#-,0
22432,342,0,0,B-7,B-7,B-7,0
22433,342,0,0,Em7b5,Em7b5,Em7b5,0
22434,342,0,0,C7,F-6,C6,0
22435,342,0,0,F-6,F-6,F-6,0
22436,342,0,0,Bb-6,Bb6,Bb-6,0
22437,342,0,0,Eb6,Eb6,Eb6,0
22438,342,0,0,Abm7b5,Abm7b5,Abm7b5,0
22439,342,0,0,Dbm7b5,Dbm7b5,Dbm7b5,0
22440,342,0,0,Db-6,Bb-6,Db-6,0
22441,342,0,0,C-6,Gb-7,C-6,0
22442,342,0,0,Bdim,F-6,Bdim,0
22443,342,0,0,Bb-6,Bb-6,Bb-6,0
22444,342,0,0,Eb6,Eb6,Eb6,0
22445,342,0,0,Abm7b5,Abm7b5,Abm7b5,0
22446,342,0,0,G6,Dbm7b5,Dbm7b5,0
22447,342,0,0,C6,C6,C6,0
22448,342,0,0,F-6,F-6,F-6,0
22449,342,0,0,Bb-6,Bb6,Bb-6,0
22450,342,0,0,Eb6,Eb6,Eb6,0
22451,342,0,0,Abm7b5,Abm7b5,Abm7b5,0
22452,342,0,0,Dbm7b5,Dbm7b5,Dbm7b5,0
22453,342,0,0,G6,Bb-6,Db-6,0
22454,342,0,0,Cm7b5,C-6,Cm7b5,0
22455,342,0,0,C-6,F-6,C-6,0
22456,342,0,0,F-6,F6,F-6,0
22457,342,0,0,Bb6,Bb6,Bb6,0
22458,342,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
22459,342,0,0,Abm7b5,Bb-6,Abm7b5,0
22460,342,0,0,D6,Dbm7b5,A-6,0
22461,342,0,0,Gm7b5,Gm7b5,Gm7b5,0
22462,342,0,0,A-6,C6,A-6,0
22463,342,0,0,D6,D6,D6,0
22464,342,0,0,Gm7b5,Gm7b5,Gm7b5,0
22465,342,0,0,F#-,Bb6,F#-,0
22466,342,0,0,B-7,B-7,B-7,0
22467,342,0,0,Em7b5,Em7b5,Em7b5,0
22468,342,0,0,C7,F-6,C6,0
22469,342,0,0,F-6,F-6,F-6,0
22470,342,0,0,Bb-6,Bb6,Bb-6,0
22471,342,0,0,Eb6,Eb6,Eb6,0
22472,342,0,0,Abm7b5,Abm7b5,Abm7b5,0
22473,342,0,0,Dbm7b5,Dbm7b5,Dbm7b5,0
22474,342,0,0,Db-6,Bb-6,Db-6,0
22475,342,0,0,C-6,Gb-7,C-6,0
22476,342,0,0,Bdim,F-6,F-6,0
22477,342,0,0,Bb-6,Bb-6,Bb-6,0
22478,342,0,0,Eb6,Eb6,Eb6,0
22479,342,0,0,Abm7b5,Abm7b5,Abm7b5,0
22480,342,0,0,G6,Dbm7b5,Gdim7,0
22481,342,0,0,C6,C6,C6,0
22482,342,0,0,F-6,F-6,F-6,0
22483,342,0,0,Bb-6,Bb6,Bb-6,0
22484,342,0,0,Eb6,Eb6,Eb6,0
22485,342,0,0,Abm7b5,Abm7b5,Abm7b5,0
22486,342,0,0,Dbm7b5,Dbm7b5,Dbm7b5,0
22487,342,0,0,G6,Bb-6,Db-6,0
22488,342,0,0,Cm7b5,C-6,Cm7b5,0
22489,342,0,0,C-6,F-6,C-6,0
22490,342,0,0,F-6,F6,F-6,0
22491,342,0,0,Bb6,Bb6,Bb6,0
22492,342,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
22493,342,0,0,Abm7b5,Bb-6,Abm7b5,0
22494,342,0,0,D6,Dbm7b5,A-6,0
22495,342,0,0,Gm7b5,Gm7b5,Gm7b5,0
22496,342,0,0,A-6,C6,A-6,0
22497,342,0,0,D6,D6,D6,0
22498,342,0,0,Gm7b5,Gm7b5,Gm7b5,0
22499,342,0,0,F#-,Bb6,F#-,0
22500,342,0,0,B-7,B-7,B-7,0
22501,342,0,0,Em7b5,Em7b5,Em7b5,0
22502,342,0,0,C7,F-6,C6,0
22503,342,0,0,F-6,F-6,F-6,0
22504,342,0,0,Bb-6,Bb6,Bb-6,0
22505,342,0,0,Eb6,Eb6,Eb6,0
22506,342,0,0,Abm7b5,Abm7b5,Abm7b5,0
22507,342,0,0,Dbm7b5,Dbm7b5,Dbm7b5,0
22508,342,0,0,Db-6,Bb-6,Db-6,0
22509,342,0,0,C-6,Gb-7,C-6,0
22510,342,0,0,Bdim,F-6,Bbsus47,0
22511,342,0,0,Bb-6,Bb-6,Bb-6,0
22512,342,0,0,Eb6,Eb6,Eb6,0
22513,342,0,0,Abm7b5,Abm7b5,Abm7b5,0
22514,342,0,0,G6,Dbm7b5,Gdim7,0
22515,342,0,0,C6,C6,C6,0
22516,342,0,0,F-6,F-6,F-6,0
22517,342,0,0,Bb-6,Bb6,Bb-6,0
22518,342,0,0,Eb6,Eb6,Eb6,0
22519,342,0,0,Abm7b5,Abm7b5,Abm7b5,0
22520,342,0,0,Dbm7b5,Dbm7b5,Dbm7b5,0
22521,342,0,0,G6,Bb-6,D-6,0
22522,342,0,0,Cm7b5,C-6,Cm7b5,0
22523,342,0,0,C-6,F-6,C-6,0
22524,342,0,0,F-6,F6,F-6,0
22525,342,0,0,Bb6,Bb6,Bb6,0
22526,342,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
22527,342,0,0,Abm7b5,Bb-6,Abm7b5,0
22528,342,0,0,D6,Dbm7b5,A-6,0
22529,342,0,0,Gm7b5,Gm7b5,Gm7b5,0
22530,342,0,0,A-6,C6,A-6,0
22531,342,0,0,D6,D6,D6,0
22532,342,0,0,Gm7b5,Gm7b5,Gm7b5,0
22533,342,0,0,F#-,Bb6,A-6,0
22534,342,0,0,B-7,B-7,B-7,0
22535,342,0,0,Em7b5,Em7b5,Em7b5,0
22536,342,0,0,C7,F-6,C7,0
22537,342,0,0,F-6,F-6,F-6,0
22538,342,0,0,Bb-6,Bb6,Bb-6,0
22539,342,0,0,Eb6,Eb6,Eb6,0
22540,342,0,0,Abm7b5,Abm7b5,Abm7b5,0
22541,342,0,0,Dbm7b5,Dbm7b5,Gdim7,0
22542,342,0,0,Db-6,Bb-6,Db-6,0
22543,342,0,0,C-6,Gb-7,C-6,0
22544,342,0,0,Bdim,F-6,F-6,0
22545,342,0,0,Bb-6,Bb-6,Bb-6,0
22546,342,0,0,Eb6,Eb6,Eb6,0
